epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6780952215194702,0.0010000000474974513,0.45966315269470215,0.8399999737739563,0.17822770774364471
1,0.8171428442001343,0.0010000000474974513,0.2189490795135498,0.8399999737739563,0.13519391417503357
2,0.8342857360839844,0.0010000000474974513,0.16401290893554688,0.8999999761581421,0.09468474984169006
3,0.8666666746139526,0.0010000000474974513,0.14056777954101562,0.8933333158493042,0.0931524857878685
4,0.8776190280914307,0.0010000000474974513,0.10724392533302307,0.8888888955116272,0.088612399995327
